ID,Dominio,Auto,Año,Chasis,Motor,Modelo,Tipo
166,CQQ785,"TRANSIT 2,5 D 190 L",1999,WF0EXXGBVWGA34517,RPA335052,Ford,Utilitarios
203,EVF889,DAILY 35.10,2005,93ZC3570158316975,3621-4015920,Iveco,Utilitarios
210,TLH921,L608 D/35,1982,308-302-50-00-5061,343.910-50-111664,Mercedes-Benz,Utilitarios
230,EPT541,PARTNER Urbana Confort 1.4 N,2004,8AD5FKFWF3G512263,10FSR44832053,Peugeot,Utilitarios
231,EGH022,505 Rural,1992,VF3551D1703247333,RPA265447,Peugeot,Utilitarios
233,ENX392,Expert Confort 1.9 D,2004,VF3BZWJYK4Z501017,10DXFQ6001562,Peugeot,Utilitarios
236,DCB910,"EXPRESS RN 1,6",1999,F40RP5XN726836,F8QB682C037313,Renault,Utilitarios
241,ENX398,Kangoo RL 110CV AA PLC IZQ,2004,8A1KKCOR154L538278,K4MJ730Q003967,Renault,Utilitarios
244,EYQ843,Kangoo,2005,8A1KC0J155L599088,F8QP632UA05579,Renault,Utilitarios
245,EPT542,KANGOO RL 110CV AA PLC,2004,8AA1KCOR155L543562,K4MJ730Q004089,Renault,Utilitarios
247,EVW228,KANGOO RL DIE AA S/ABCP 2PL,2005,8A1KC02155L617137,F8QK63QUA19776,Renault,Utilitarios
248,EVW149,Master Media ADCC-210,2005,93YADCCH55J561232,2650 3998687,Renault,Utilitarios
252,TDM538,Trafic T 310,1993,ZZPS008078,2898402,Renault,Utilitarios
256,DFO462,"KANGOO EXPRESS RL 1,6",2000,8A1FC0025YL124394,K7MH77746DA08134,Renault,Utilitarios
260,ETH432,KANGOO RL DIE AA S/ABCP 2PL,2005,8A1KC02155L579077,F8QK630C573794,Renault,Utilitarios
262,ENX400,Kangoo RL DIE AA,2004,8A1KC02154L526979,F8QK630C570734,Renault,Utilitarios
263,BLS695,TRAFIC TA 13 D,1997,11762,AA74598,Renault,Utilitarios
271,EYQ842,KANGOO RI D AA S-ABCP 2 PL,2005,8A1KC0J155L599712,F8QP632UA05578,Renault,Utilitarios
272,ENX408,Kangoo RL 110CV,2004,8A1KCOR154L528926,K4MJ730Q003855,Renault,Utilitarios
273,ERO648,KANGOO RL 110CV AA BPLC,2004,8A1KCOR154L538099,K4MJ73Q003673,Renault,Utilitarios
294,APJ320,"SAVEIRO CL 1,6 MI",1995,WZZZ3025P031737,UNB088861,Volkswagen,Utilitarios
296,ALG360,"SAVEIRO CL 1,6 MI",1995,W222BOZRP306285,UNB081074,Volkswagen,Utilitarios
299,DCB978,"CADDY 1,9 SD",2000,8AWZZZ6K9XA612387,1Y6232900,Volkswagen,Utilitarios
324,ETH443,RENAULT KANGOO RL DIESEL,2005,8A1KCO2155L576504,F8QK630C573559,Renault,Utilitarios
328,DZE273,TRADE 2.8 T/ALTO D,1997,VWAKF0558TA565325,Z05982B,Nissan,Utilitarios
369,GGZ811,SPRINTER 413 CDI/F 4 FURGON,2007,8AC9046637A961634,611.981-70-060904,Mercedes-Benz,Utilitarios
372,GJZ580,DAILY 50.13 VIDRIADO PASO 3950,2007,93ZC5190178328299,1017001,Iveco,Utilitarios
387,FZI772,SPRINTER 413 CDI/F 4025,2006,BAC9046637A957909,611.981-70-057328,Mercedes-Benz,Utilitarios
420,VVO552,XXX,1989,XXX,XXX,Peugeot,Utilitarios
421,TDM547,TRAFFIC,1994,XXX,XXX,Renault,Utilitarios
453,ENX430,KANGOO RL EXP 110 CV,2004,8A1FC0R155L540500,K4MJ730Q004082,Renault,Utilitarios
462,EBB174,DUCATO 2.5,1998,ZFA230000W5557019,044-FIAT-22002574604232284664,Fiat,Utilitarios
476,ECV376,"PARTNER URBANA 1,9 D",2003,8AD5FWJZE2G503489,10DXBE0012453,Peugeot,Utilitarios
486,TQR832,TRAFIC TA 13 D,1994,TA1CCZZNS000159,5521427,Renault,Utilitarios
495,STI883,"SAVEIRO CL 1,6 MI",1994,ZZZ30ZRP269778,UB068950,Volkswagen,Utilitarios
507,AWN558,"SAVEIRO CL 1,6 MI",1996,WZZZ308TP018544,UBNB116060,Volkswagen,Utilitarios
531,EUH244,CADDY 1.6 MI,2005,8AWZZZ9EZ5A691606,UVC030093,Volkswagen,Utilitarios
556,EUH243,CADDY 1.6 MI,2005,8AZZZ9EZ5A691435,UVC030433,Volkswagen,Utilitarios
559,EUH242,CADDY 1.6 MI,2005,UVC030433,8AZZZ9EZ5A691435,Volkswagen,Utilitarios
585,DNZ170,KANGOO EXPRESS RL DIES.,2000,F89K63000605791,LD10107,Renault,Utilitarios
597,WPR283,504 GR 5 VEL,1995,9471323,959025,Peugeot,Utilitarios
665,EDW883,"SAVEIRO SD I 1,9",2003,9BWEDDSX33P064678,BGG0C0280,Volkswagen,Utilitarios
667,AUX740,504 GR 5 VEL,1996,ED37000T5245748,971890,Peugeot,Utilitarios
669,FUE701,DAILY 35.10,2006,93ZC3570168321823,3621-4175123,Iveco,Utilitarios
686,VJC035,RANCHERO,1980,KA27YK41294,YCAA45333,Ford,Utilitarios
693,U066369,FURGON,1982,8AWZZZ21ZCR002622,BRPA061383,Volkswagen,Utilitarios
792,AAH333,TRAFIC T 310,1995,310ZZRS011009,2902956,Renault,Utilitarios
794,AUI997,TRAFIC TA 13 D,1995,7806,5676156,Renault,Utilitarios
800,CEZ679,"FIORINO D 1,7 WORKING",1998,D255216W8605287,146B20002113953,Fiat,Utilitarios
802,CPG630,TRAFIC TA13 D AMB,1998,8A1TA1JZZXS001679,AC33608,Renault,Utilitarios
804,DFO444,"DUCATO 2,8 COMBI",2000,A230000Y5801569,22602924422,Fiat,Utilitarios
805,DCA100,SPRINTER 310 FURGON 3,2000,YA537549,9991052094,Mercedes-Benz,Utilitarios
825,DRP267,SPRINTER 312 FURGON 3,2001,3311A549299,63299610557912,Mercedes-Benz,Utilitarios
826,EAF160,TRAFIC LARGO D,2002,8AJTA1JZZL352781,F8QJ606C018478,Renault,Utilitarios
827,EAR457,TRAFIC LARGO D,2002,524323739,3338258,Renault,Utilitarios
831,EMN783,KANGOO RL 1.6 DA,2004,8A1KCOR154L505980,K4MJ30QQ002960,Renault,Utilitarios
835,FSC950,"MASTER 2,8 DTI T35",2006,93YADCCL56J676898,2659-4134233,Renault,Utilitarios
836,FWA207,MASTER DCI 120 LARGO,2006,93YADCUL57J746098,G9UA724C029028,Renault,Utilitarios
837,FWJ440,SPRINTER 313 CDI/C 3550,2006,8AC9036726A945023,611.981-70-044831,Mercedes-Benz,Utilitarios
844,WRC150,CL 1114-42,1985,9471606,34103469059,Mercedes-Benz,Utilitarios
845,GFY973,MASTER DCI 120 LARGO,2007,93YADCUL57J770667,G9UA724C030202,Renault,Utilitarios
847,GPE904,KANGOO PACK 1.6,2007,8A1KC1T158L929895,K4MJ730Q027150,Renault,Utilitarios
888,FKB099,"SAVEIRO 1,9 SD",2006,9BWEDO5X56P003594,BGG017411,Volkswagen,Utilitarios
944,GOB158,CADDY 1.6 FURGON,2007,8AWZZZ9EZ7A736400,UVC036852,Volkswagen,Utilitarios
954,VFA664,TRAFIC,1987,TA12-001332,4670230,Renault,Utilitarios
959,ADT699,504 PUP,1995,8053041,678447,Peugeot,Utilitarios
960,ASX052,"SAVEIRO CL 1,6 MI",1996,9BW222302SP067971,UNB097684,Volkswagen,Utilitarios
973,U066322,RANCHERO,1980,X29940,BX8314,Ford,Utilitarios
990,BKO876,"DUCATO 2,5D PM 14 GV VETRATO",1997,ZFA230000V5381125,2200-2328708-2221,Fiat,Utilitarios
1081,EUH245,CADDY 1.6 MI,2005,8AWZZZ9EZ5A691446,UVC030560,Volkswagen,Utilitarios
1124,HBI889,UNO VAN CARGO,2008,9BD2580378606698,178E80117939686,Fiat,Utilitarios
1145,HCB509,KANGOO 1.6 SPORTWAY,2008,8A1KC1T358L028729,K4MJ730Q032804,Renault,Utilitarios
1146,HCB508,KANGOO 1.6 SPORTWAY,2008,8A1KC1T358L007379,K4MJ730Q032853,Renault,Utilitarios
1171,HEU838,PARTNER DIESEL,2008,8AD5FWJZE9G500511,10DXBE0047943,Peugeot,Utilitarios
1185,DLV485,KANGOO RL EXPRESS DIE DA AA,2000,8A1FCO2251L170988,F8QK630C479989,Renault,Utilitarios
1266,HVI918,KANGOO 1.6 DA AA CD,2009,8A1KC1T059L203486,K4MJ730Q043383,Renault,Utilitarios
1293,IAF670,Saveiro 1.6,2009,9BWEB05WX9P124199,UNF614947,Volkswagen,Utilitarios
1434,LMT950,KANGOO SPORTWAY 1.6 ABCP 2P,2012,81RC1325CL262216,K4MJ7309093400,Renault,Utilitarios
1447,LPQ116,KANGOO AUTHENTIQUE PLUS 1.6 DA AA 5PTAS,2012,8A1KC1305DL467020,K4MJ730Q103452,Renault,Utilitarios
1451,DJK931,TRANSIT 190,1999,BK12243,4HBXK12243,Ford,Utilitarios
1479,LXO566,KANGOO AUTH. PLUS 1.6 DA AA CD PK 2P 5PTS,2012,8A1KC1305DL568183,K4MJ730Q107716,Renault,Utilitarios
437,CKP785,XR 250CC,2007,MD34E-7511098,C2MD34007R511098,Honda,Motocicleta
438,CKP784,XR 250CC,2007,MD34E-7511097,C2MD34007R511097,Honda,Motocicleta
439,CKP783,XR 250CC,2007,MD34E-7511086,C2MD34007R511086,Honda,Motocicleta
440,CKP790,XR 250CC,2007,MD34E-7511123,C2MD34007R511123,Honda,Motocicleta
441,CKP791,XR 250CC,2007,MD34E-7511109,C2MD34007R511109,Honda,Motocicleta
442,CKP782,XR 250CC,2007,MD34E-7511092,C2MD34007R511092,Honda,Motocicleta
446,CKP789,XR 250CC,2007,MD34E-7511122,C2MD34007R511122,Honda,Motocicleta
447,CKP786,XR 250CC,2007,MD34E-7511099,C2MD34007R511099,Honda,Motocicleta
978,PAT587,XR 250R,1994,JH2ME0603RM003322,ME06E5004810,Honda,Motocicleta
980,PAT586,XR 250 R,1994,JH2ME0607RM003503,ME06E5005052,Honda,Motocicleta
981,TIN321,SAMURAI,1994,JS3JC31VIR4100252,G13BA612919,Suzuki,Motocicleta
982,PAT585,XR 250 R,1994,JH2ME0607RM003341,ME06E5004823,Honda,Motocicleta
983,PAT584,XR 250R,1994,JH2ME0605RM003340,ME06E5004822,Honda,Motocicleta
992,BXH037,250,1998,9C64VW000W0007682,4VW007616,Yamaha,Motocicleta
993,PAT590,250,1998,9C64VW000W0006650,4VW006315,Yamaha,Motocicleta
995,PAT589,250,1998,9C64VW000W0006647,4VW006517,Yamaha,Motocicleta
999,BYT608,TRX 250,2003,478TE25U144300577,TE25E8716917,Honda,Motocicleta
1000,BYT601,250,2003,9C2MD34003R500118,MD34E3500118,Honda,Motocicleta
1001,BYT602,250,2003,9C2MD34003R500140,MD34E3500140,Honda,Motocicleta
1002,BYT606,TRX 250,2003,478TE25U144300563,TE25E8716920,Honda,Motocicleta
1003,BYT605,250,2003,9CRMD34003R500136,MD34E3500136,Honda,Motocicleta
1004,BYT607,TRX 250,2003,478TE25U144300568,TE25E8716934,Honda,Motocicleta
1007,BYT604,250,2003,9CRMD34003R500136,MD34E3500131,Honda,Motocicleta
1008,BYT603,250,2003,9CRMD34003R500125,MD34E3500125,Honda,Motocicleta
1100,BHX165,50 CC,2003,9907431,50AJ 66075,Zanella,Motocicleta
1101,BHX167,50CC,2003,9906887,50AJ 64357,Zanella,Motocicleta
1102,BHX166,50CC,2003,9906894,50AJ 64376,Zanella,Motocicleta
1103,BHX164,50CC,2003,9906909,50AJ 64433,Zanella,Motocicleta
1109,PAT113,XL200,2005,9C2MD28905R207201,MD28E95207201,Honda,Motocicleta
1110,RIE097,XT 225,2005,9CGKGO14050005408,G318E-025120,Yamaha,Motocicleta
1111,RIE098,XT 225,2005,9CGKGO14050005433,G318E-025143,Yamaha,Motocicleta
1112,RIE099,XT 225,2005,9CGKGO14050005439,G318E-025139,Yamaha,Motocicleta
1113,PAT103,XL 200,2005,9C2MD28325R207216,MD28E95207216,Honda,Motocicleta
1114,CKP600,XL 200,2006,9C2MD28935R207211,MD28E95207211,Honda,Motocicleta
1115,BYT681,XL200,2006,9C2MD289X5R207206,MD28E95207206,Honda,Motocicleta
1116,PAT114,XL200,2006,9C2MD28905RZ07215,MD28E-95207215,Honda,Motocicleta
1117,BXH139,XR 200R,2002,ME056600262,ME05E5820132,Honda,Motocicleta
1118,BXH140,XR 200R,2002,ME056600165,ME05E5819887,Honda,Motocicleta
1119,CKP557,XT 225,2005,9CKG014050005101,G318E-024962,Yamaha,Motocicleta
1120,CKP559,XT 225,2005,9C6KG014050004510,G318E-024814,Yamaha,Motocicleta
1121,BXH175,FIRE C:1,2003,9906746,50AJ64268,Zanella,Motocicleta
1122,OXX137,TTR230W,2007,9C6CG19W370007016,G341E-025248,Yamaha,Motocicleta
1131,BHX139,XR200R,2002,MEO56600262,MEO5E5820132,Honda,Motocicleta
1132,BHX140,XR200R,2002,MEO56600165,MEO5E5819887,Honda,Motocicleta
76,VLZ544,DP 800,1982,B08F00182F,PA6480468,Dodge,Cuatriciclo
79,TOM719,Iveco 697 N,1983,R20864,2452728A,Fiat,Cuatriciclo
99,TBZ179,F 4000,1994,T34PJ044972,22904318205,Ford,Cuatriciclo
111,VLZ439,F-600 D,1973,KA5JNJ00484,PA6417357,Ford,Cuatriciclo
175,VSA957,F-7000,1980,KAGLYE64865,PA6475969,Ford,Cuatriciclo
183,TQR821,F-7000,1987,9471107,00PA6491135,Ford,Cuatriciclo
185,TQR823,F-7000,1976,9471390,ENP46428944,Ford,Cuatriciclo
186,UDX303,F-700 D,1987,KB6LHF-25679,PA6492507,Ford,Cuatriciclo
204,XCK822,697T,1983,20988,SO14488A,Iveco,Cuatriciclo
209,DXY495,L-1632,2001,41B256334,10730309,Mercedes-Benz,Cuatriciclo
211,TDM559,1112/36,1977,34103815025834*,SCO1115924,Mercedes-Benz,Cuatriciclo
474,CKP858,250ST-W,2006,XXX,XXX,Aleko,Cuatriciclo
475,CKP555,FREE RUNNER 4T 125 CC,2006,8EGFRE1255G001237,1P52FMI*43195119*,Honda,Cuatriciclo
1104,S/DOM,YFM 250 BRUIN,2005,5Y4AG01YX5A114925,G334E-303517,Yamaha,Cuatriciclo
1105,PAT098,YFM 400 FW PRO,2005,4.SH-114 564,4/SH,Yamaha,Cuatriciclo
1106,PAT099,YFM 400 FW PRO,2005,4.SH-114 558,4/SH-114 412,Yamaha,Cuatriciclo
1107,PAT097,YFM 400 FW BRUIN,2005,5Y4AH09Y55A023191,H315E-039339,Yamaha,Cuatriciclo
1108,PAT096,YFM 400 FW BRUIN,2005,5Y4AH09Y95A022318,H315E-037238,Yamaha,Cuatriciclo
1216,DEI607,YFM250,2008,5Y4AG05Y08A003251,G334E-933989,Yamaha,Cuatriciclo
1217,DEI608,YFM250,2008,5Y4AG5Y88A003286,G334E-933947,Yamaha,Cuatriciclo
1218,DEI609,YFM250,2008,5Y4AG05Y68A003285,G334E-933972,Yamaha,Cuatriciclo
329,RGB698,1314,1989,35121111083657,SC01153471M,Mercedes-Benz,Colectivo
411,VVO556,XXX,1976,687464,XXX,Chevrolet,Colectivo
1020,GGX968,COMIL,2007,9BWDD52RX5R531875,E1T128708,Volkswagen,Colectivo
1148,HDQ314,COLECTIVO COMIL,2008,9BM3821858B577856,906988U0760150,Mercedes-Benz,Colectivo
1149,HDQ313,COLECTIVO COMIL,2008,9BM3821858B575526,906988U0760150,Mercedes-Benz,Colectivo
1014,AGN027,7D,2006,N6AC00092,,New Holland,Maquinaria pesada
1257,HUB334,31320,2009,9BW7J82668R833133,3603175,Volkswagen,Maquinaria pesada
349,VFS862,CAMION GRUA,1982,15007078,77022,Mercedes-Benz,Camion articulados
1408,JAN293,170-E25,2010,8ATA1PJH0AX070404,F4AEE681F-6026510,Iveco,Camion articulados
45,BQP754,KODIAK 14-190,1997,9BG774NJWVC000331,7H500403,Chevrolet,Camion c/caja
168,BOC254,F4000 Cumins TDI,1997,9BFL2UJG4VDB38806,30605381*,Ford,Camion c/caja
187,VSA787,F 600 N,1978,YB02549,PA6472908,Ford,Camion c/caja
212,EVW137,L-1620,2005,9BM6950154B382293,37798310599109,Mercedes-Benz,Camion c/caja
276,COE905,P 94 DB,1999,9BSP4X2B0W3506111,5127745,Scania,Camion c/caja
293,EGD206,13180,2003,9BWBE72S94R401684,6065408,Volkswagen,Camion c/caja
330,VVO559,CAMION CHEVROLET 740 DOBLE EJE,1978,H174032,A35DA88504,Chevrolet,Camion c/caja
331,TBZ171,F4000 GRUA,1994,T36PJ044973,22904318210,Ford,Camion c/caja
332,WPR279,F350,1975,KA9LPG52505,PA6147574,Ford,Camion c/caja
340,BIM980,F-14000,1997,XTNS24TDB28715,6017478,Ford,Camion c/caja
348,VFS866,F-350,1980,KA9LYD52049,PA6240412,Ford,Camion c/caja
350,VDY382,F 7000,1987,KB6LHA02236,PA6491717,Ford,Camion c/caja
351,ANI279,1938,1995,C388062SA111934,10682751,Mercedes-Benz,Camion c/caja
374,GJE928,F 4000 D,2007,9BFLF47937B042481,30243614,Ford,Camion c/caja
376,GNZ782,L1634,2007,9BM6950238B537576,457914U0890066,Mercedes-Benz,Camion c/caja
444,CKP788,XR 250CC,2007,MD34E-7511110,C2MD34007R511110,Honda,Camion c/caja
448,CKP787,MOTOCICLETA XR 250CC,2007,MD34E-7511100,C2MD34007R511100,Honda,Camion c/caja
519,U001523,F 350,1969,KA3JJP21659,253035,Ford,Camion c/caja
521,PAT604,UNIMOG,1969,XXX,XXX,Mercedes-Benz,Camion c/caja
524,U029848,F-350,1972,KA9LMY-40662,YEAK69587,Ford,Camion c/caja
525,U028238,C30,1973,B045450,A25140310,Chevrolet,Camion c/caja
527,U108209,421,1973,431/210/106-000181,431/210/10,Mercedes-Benz,Camion c/caja
539,EGD195,13180,2003,9BWBE72S04R401637,6065404,Volkswagen,Camion c/caja
541,EGD196,13180,2003,9BWBE72S24R401641,6065397,Volkswagen,Camion c/caja
542,EGD197,13180,2003,9BBE72S64R401996,6065452,Volkswagen,Camion c/caja
543,EGD199,13180,2003,9BWBE72S94R401989,6065466,Volkswagen,Camion c/caja
544,EGD200,13180,2003,9BWBE72SX4R401984,6065469,Volkswagen,Camion c/caja
545,EGE660,17300,2003,9BWVR82T34R402149,30493118,Volkswagen,Camion c/caja
546,EGD207,13180,2003,9BWBE72S84R401658,6065407,Volkswagen,Camion c/caja
547,EGD208,13180,2003,9BWEB72S04R401539,6065261,Volkswagen,Camion c/caja
548,EGD209,13180,2003,9BWBE72S94R401524,6065263,Volkswagen,Camion c/caja
549,EGD198,13180,2003,9BWBE72S34R401938,6065457,Volkswagen,Camion c/caja
550,EGD194,"DAILY 40,12 MINIBUS",2003,93ZC3580148311903,37343781411,Volkswagen,Camion c/caja
560,TXR393,C L 1114-42,1990,341-912-10-124613,341-034-12086033,Mercedes-Benz,Camion c/caja
565,VSA820,150 N TURBO CAMION,1993,150-NB-30244,806025A695052070,Fiat,Camion c/caja
571,EGD201,CAMION 13180,2003,9BWBE72S04R401993,6065450,Volkswagen,Camion c/caja
572,EGD204,CAMION 13180,2003,9BWBE72S84R401689,6065406,Volkswagen,Camion c/caja
577,EGD205,13180,2003,9BWBE72S84R401594,6065399,Volkswagen,Camion c/caja
582,WRC137,814,1977,H-163298,PA-6412817,Chevrolet,Camion c/caja
589,VLZ425,F-700,1977,KA6LTB1700,PA6413471,Ford,Camion c/caja
590,VLZ424,F-7000,1977,KA6LTB-16999,PA645/698,Ford,Camion c/caja
591,VLZ442,814,1977,H162462,PA6453258,Chevrolet,Camion c/caja
593,VLZ426,814,1977,H163204,PA416924,Chevrolet,Camion c/caja
595,VLZ422,814,1977,H162439,341912-10-123820R,Chevrolet,Camion c/caja
596,VLZ428,814,1977,341912-10-083374R,H163229,Chevrolet,Camion c/caja
598,VLZ429,DP 800,1977,788D00645F,PA6457617,Dodge,Camion c/caja
605,VLZ441,F-350 D,1977,KA9LTB16995,PA6224672,Ford,Camion c/caja
608,ROD534,DP 800,1978,798F00926F,PA6433235,Dodge,Camion c/caja
610,VSA822,1114,1980,341116-10-048788,8060-25-A-695052070,Mercedes-Benz,Camion c/caja
613,VLZ434,F-350,1982,KA3JBF12401,6270252.,Ford,Camion c/caja
616,XIJ071,1114,1976,341036-15027367,RPA451470,Mercedes-Benz,Camion c/caja
618,UXW898,673 N,1982,673TA18968,SL706028,Iveco,Camion c/caja
623,VSA828,608,1983,378.304-12-006009-,340930-10-082805,Mercedes-Benz,Camion c/caja
624,VZP671,F-350,1983,KA3JBX34316,PA6270253,Ford,Camion c/caja
630,VZP665,BEDFORD,1966,T6750-8,I5974,Otras,Camion c/caja
631,WVO510,F-350,1971,KA3JMB-00043,PA-6214527,Ford,Camion c/caja
632,VSA811,IVECO 697 T,1972,697TA4413,8210-02-031-023811-A,Fiat,Camion c/caja
633,VLZ435,F-600 D,1972,KA4LMB1746,PA6473291,Ford,Camion c/caja
635,VZP664,DP 800,1975,518D00022F,PA6413246,Dodge,Camion c/caja
641,VLZ430,F-600 D,1976,K4LMB01740,PA6548987,Ford,Camion c/caja
651,VVO675,P-600,1978,835D00018F,PA6233417,Dodge,Camion c/caja
659,WCG484,F-350,1977,KA9LTB16997,PA620983B,Ford,Camion c/caja
662,VSA807,814,1977,H-162821,PA-6416065,Chevrolet,Camion c/caja
663,VSA818,814,1977,34191210102634R,H162724,Chevrolet,Camion c/caja
664,VSA817,814,1977,H-163335,PA6413274,Chevrolet,Camion c/caja
678,RKT949,F-350,1969,KA355D43191,90390498,Ford,Camion c/caja
680,VCT644,F 350,1972,KA3JLM446214,DLMH42773,Ford,Camion c/caja
689,UDX018,F-350,1980,KA9LYS-99715,PA-6242803,Ford,Camion c/caja
722,ERL614,F-14000,2004,9BFXK84FX4B006085,30784340,Ford,Camion c/caja
723,EQZ310,13180,2004,9BWBE72S34R422014,6072527,Volkswagen,Camion c/caja
725,ERR425,F-14000,2004,9BFXK84F14B005164,30793933,Ford,Camion c/caja
726,EUH354,EUROCARGA 140/E18,2004,BATA1JDH05X050404,FIAT806045BA5100501158,Iveco,Camion c/caja
727,EWF545,CARGO 1517,2005,9BFXTNCFX4BB43818,30787520,Ford,Camion c/caja
728,EWR222,CARGO 1517,2005,9BFXTNCF84BB43753,30787646,Ford,Camion c/caja
729,ETG781,EUROCARGO 140 E18,2005,8ATA1JDH05X050406,806045BA5100501164,Iveco,Camion c/caja
730,EUH315,EUROCARGO 140 E18,2005,8ATA1JDH05X050408,806045BA5100501154,Iveco,Camion c/caja
732,EQZ309,18310,2005,9BWBE72594R418078,6071212,Volkswagen,Camion c/caja
736,PAT195,CARGO 1517 D,2005,9BFXTNCF34BB43675,M1T222941,Ford,Camion c/caja
737,EVF935,CARGO 1517,2005,9BFXTNCF24BB45126,30788243,Ford,Camion c/caja
738,EEX054,CARGO 1517,2005,9BFXTNCF84BB43557,30786967,Ford,Camion c/caja
739,EUE463,CARGO 1517,2005,9BFXTNCF14BB43755,30787586,Ford,Camion c/caja
750,PAT134,L 2624,1990,343301-10-541408,355983-10-979978,Mercedes-Benz,Camion c/caja
751,PAT135,L 2624,1990,343301-10-541320,355960-10-179298,Mercedes-Benz,Camion c/caja
752,PAT136,L 2624,1990,343301-10-541585,355960-10-179103,Mercedes-Benz,Camion c/caja
753,PAT137,L 2624,1990,343301-10-541511,355960-10-180042,Mercedes-Benz,Camion c/caja
754,PAT138,Camion,1990,4612-10-17012524,328,Mercedes-Benz,Camion c/caja
775,VSA866,F-250,1982,BBA-12882,GCRK-17354,Ford,Camion c/caja
795,ANI290,150 N TURBO,1995,1150N-B34510,695-054149,Iveco,Camion c/caja
832,FAI847,IVECO DAILY 49.12 TD,2004,93ZC4980148313655,373443887142.,Fiat,Camion c/caja
833,FDQ001,CARGO 1517 T DIESEL C/CAJA,2005,9BFXTNCF35BB47635,30789686,Ford,Camion c/caja
853,U022498,F 600,1965,KA9CEE40273,YJA101262,Ford,Camion c/caja
854,TQR826,F -600 N,1965,9471391,PA6213892,Ford,Camion c/caja
855,C459404,F 350,1972,KA3JMC17746,DMCH26539,Ford,Camion c/caja
857,RJE571,SIN DATOS,1975,15025184,10058459,Mercedes-Benz,Camion c/caja
858,WPR277,F 350,1975,KA9LRT24948,PA6148902,Ford,Camion c/caja
859,VFS860,F 350,1975,KA9LRT25359,PA6149488,Ford,Camion c/caja
860,WPR286,F 350,1975,KA3IRE09257,DRKH16813,Ford,Camion c/caja
861,U044454,814,1976,A350A37275,H130386,Chevrolet,Camion c/caja
862,C749834,619 N1,1976,B7184,065495A,Fiat,Camion c/caja
866,VSA951,F 600 D,1972,KAALMD-24983,PA6415266,Ford,Camion c/caja
867,VSA952,F 600 D,1973,KA4LNR-27231,PA6419434,Ford,Camion c/caja
868,VLZ550,DP 800,1975,618D00022F,PA6440945,Dodge,Camion c/caja
869,VLZ551,DP 800,1976,5D8D00383F,PA6438780,Dodge,Camion c/caja
873,VLZ545,DP 800,1982,B98F00129F,PA480299,Dodge,Camion c/caja
877,TQR822,CAMION F 7000,1976,9471108,00PA06428968,Ford,Camion c/caja
889,UKW765,CAMION,1977,4157787,10023937,Chevrolet,Camion c/caja
893,VFS859,F 350,1980,KA9LYG20023,PA6240412,Ford,Camion c/caja
904,VDY388,F 350,1984,KB3JCP51384,CPL59121,Ford,Camion c/caja
910,VBB622,KRAZ 258 BI,1985,536627,942908,Otras,Camion c/caja
911,WPR287,F 7000,1985,RB6LFH01600,PA6489067,Ford,Camion c/caja
912,Q045978,F 7000,1985,SIN DATOS,PA6487310,Ford,Camion c/caja
913,VBB625,F 7000,1986,KBGLDN45942,PA6487815,Ford,Camion c/caja
928,BBX298,1938,1996,C38802CTA120771,10696922,Mercedes-Benz,Camion c/caja
930,DFY180,CL 710-37,2000,M688157YB218473,310453635,Mercedes-Benz,Camion c/caja
931,DNZ254,F 4000 D,2000,FLF47G31D046301,30632380,Ford,Camion c/caja
935,EPT554,L1620,2004,9BM6950144B386653,37798310602650,Mercedes-Benz,Camion c/caja
938,GCT037,17220,2007,9BWCM82T76R613699,30557181,Volkswagen,Camion c/caja
939,GCT036,17220,2007,9BWCM82T36R613635,30558492,Volkswagen,Camion c/caja
948,RGQ112,UNIMOG 421,1982,421/31/0/0000894,61593550000091.,Mercedes-Benz,Camion c/caja
949,TLH901,UNIMOG 421,1982,30830250005061,34391050111664,Mercedes-Benz,Camion c/caja
971,FPH989,CARGO 1317,2006,9BFXTNAF25BB61587,30798534,Ford,Camion c/caja
974,U061545,F-350,1981,KA3JAT23183,AXAL30503,Ford,Camion c/caja
1013,FXL147,17220 C/CAB,2006,9BWCM82TX6R613700,30557716,Volkswagen,Camion c/caja
1016,CKT425,F-12000,2001,9BFXK82F81B061293,4500221907,Ford,Camion c/caja
1017,ANZ265,CARGO C 2425,2001,9BFYTNYT61BB08952,45221907,Ford,Camion c/caja
1018,DNU982,CARGO C 2425,2001,9BFYTNYTX1BB09599,30470101,Ford,Camion c/caja
1021,GJT811,F4000 D,2007,9BFLF47996B036697,30234252,Ford,Camion c/caja
1024,VLZ433,F-600 D,1972,K4LMB01745,6415996,Ford,Camion c/caja
1025,WPR265,814,1977,H162355,PA6453313,Chevrolet,Camion c/caja
1026,WRC161,814,1977,H162379,A35 DA-74525,Chevrolet,Camion c/caja
1027,WHT429,814,1977,H162458,35DA70643,Chevrolet,Camion c/caja
1028,VZP661,814,1977,H162604,35DA73526,Chevrolet,Camion c/caja
1029,VZP674,814,1977,H162805,35D75663,Chevrolet,Camion c/caja
1030,WCG497,814,1977,H162845,A35DA75519,Chevrolet,Camion c/caja
1031,VSA812,814,1977,H162898,PA6458987-PA-6425686,Chevrolet,Camion c/caja
1032,VSA916,814,1977,H162941,341997.10.081986R,Chevrolet,Camion c/caja
